element,wavelength,intensity,persistence,type
Hafnium,2512.69,70,0,Transition Metals
Hafnium,2513.03,70,0,Transition Metals
Hafnium,2516.88,100,1,Transition Metals
Hafnium,2531.19,40,0,Transition Metals
Hafnium,2551.40,40,0,Transition Metals
Hafnium,2571.67,100,0,Transition Metals
Hafnium,2573.90,40,0,Transition Metals
Hafnium,2576.82,40,0,Transition Metals
Hafnium,2578.14,40,0,Transition Metals
Hafnium,2582.54,40,0,Transition Metals
Hafnium,2606.37,50,0,Transition Metals
Hafnium,2607.03,50,0,Transition Metals
Hafnium,2622.74,50,0,Transition Metals
Hafnium,2638.71,130,0,Transition Metals
Hafnium,2641.41,130,1,Transition Metals
Hafnium,2647.29,80,0,Transition Metals
Hafnium,2705.61,300,0,Transition Metals
Hafnium,2718.59,110,0,Transition Metals
Hafnium,2738.76,80,0,Transition Metals
Hafnium,2751.81,40,0,Transition Metals
Hafnium,2761.63,200,0,Transition Metals
Hafnium,2773.36,120,1,Transition Metals
Hafnium,2779.37,200,0,Transition Metals
Hafnium,2817.68,100,0,Transition Metals
Hafnium,2820.22,140,1,Transition Metals
Hafnium,2822.68,60,0,Transition Metals
Hafnium,2845.83,200,0,Transition Metals
Hafnium,2850.96,120,0,Transition Metals
Hafnium,2861.01,90,0,Transition Metals
Hafnium,2861.70,90,0,Transition Metals
Hafnium,2866.37,1000,1,Transition Metals
Hafnium,2889.62,400,0,Transition Metals
Hafnium,2898.26,800,1,Transition Metals
Hafnium,2904.41,500,1,Transition Metals
Hafnium,2904.75,400,0,Transition Metals
Hafnium,2916.48,900,1,Transition Metals
Hafnium,2918.58,250,0,Transition Metals
Hafnium,2919.59,40,0,Transition Metals
Hafnium,2929.63,60,0,Transition Metals
Hafnium,2929.90,200,0,Transition Metals
Hafnium,2937.80,80,0,Transition Metals
Hafnium,2940.77,900,1,Transition Metals
Hafnium,2950.68,500,0,Transition Metals
Hafnium,2954.20,500,0,Transition Metals
Hafnium,2958.02,250,0,Transition Metals
Hafnium,2964.88,600,0,Transition Metals
Hafnium,2966.93,300,0,Transition Metals
Hafnium,2968.81,80,0,Transition Metals
Hafnium,2975.88,100,0,Transition Metals
Hafnium,2980.81,500,0,Transition Metals
Hafnium,3005.56,400,0,Transition Metals
Hafnium,3012.90,130,0,Transition Metals
Hafnium,3016.78,250,0,Transition Metals
Hafnium,3016.94,130,0,Transition Metals
Hafnium,3018.31,400,0,Transition Metals
Hafnium,3020.53,500,0,Transition Metals
Hafnium,3031.16,50,0,Transition Metals
Hafnium,3050.76,300,0,Transition Metals
Hafnium,3057.02,500,0,Transition Metals
Hafnium,3067.41,400,0,Transition Metals
Hafnium,3072.88,1000,1,Transition Metals
Hafnium,3074.79,110,0,Transition Metals
Hafnium,3080.84,200,0,Transition Metals
Hafnium,3101.40,40,0,Transition Metals
Hafnium,3109.12,80,0,Transition Metals
Hafnium,3131.81,300,0,Transition Metals
Hafnium,3134.72,100,1,Transition Metals
Hafnium,3156.63,200,0,Transition Metals
Hafnium,3159.82,120,0,Transition Metals
Hafnium,3162.61,80,0,Transition Metals
Hafnium,3168.39,200,0,Transition Metals
Hafnium,3172.94,400,0,Transition Metals
Hafnium,3176.86,50,0,Transition Metals
Hafnium,3193.53,40,0,Transition Metals
Hafnium,3194.19,80,0,Transition Metals
Hafnium,3206.11,140,0,Transition Metals
Hafnium,3247.66,150,0,Transition Metals
Hafnium,3249.53,100,0,Transition Metals
Hafnium,3253.70,100,1,Transition Metals
Hafnium,3310.27,150,0,Transition Metals
Hafnium,3312.86,300,0,Transition Metals
Hafnium,3332.73,400,0,Transition Metals
Hafnium,3352.06,40,0,Transition Metals
Hafnium,3358.91,100,0,Transition Metals
Hafnium,3389.83,90,0,Transition Metals
Hafnium,3392.81,100,0,Transition Metals
Hafnium,3397.26,100,0,Transition Metals
Hafnium,3397.60,100,0,Transition Metals
Hafnium,3399.80,250,1,Transition Metals
Hafnium,3417.34,100,0,Transition Metals
Hafnium,3419.18,200,0,Transition Metals
Hafnium,3472.40,300,0,Transition Metals
Hafnium,3479.28,60,0,Transition Metals
Hafnium,3497.16,110,0,Transition Metals
Hafnium,3497.49,400,0,Transition Metals
Hafnium,3505.23,140,0,Transition Metals
Hafnium,3523.02,400,0,Transition Metals
Hafnium,3535.54,120,0,Transition Metals
Hafnium,3536.62,300,0,Transition Metals
Hafnium,3552.70,60,0,Transition Metals
Hafnium,3561.66,150,0,Transition Metals
Hafnium,3567.36,120,0,Transition Metals
Hafnium,3569.04,130,0,Transition Metals
Hafnium,3599.87,250,0,Transition Metals
Hafnium,3616.89,400,0,Transition Metals
Hafnium,3630.87,40,0,Transition Metals
Hafnium,3644.36,90,0,Transition Metals
Hafnium,3649.10,150,0,Transition Metals
Hafnium,3675.74,200,0,Transition Metals
Hafnium,3682.24,1000,1,Transition Metals
Hafnium,3696.51,130,0,Transition Metals
Hafnium,3701.15,40,0,Transition Metals
Hafnium,3717.80,500,0,Transition Metals
Hafnium,3719.28,80,0,Transition Metals
Hafnium,3733.79,200,0,Transition Metals
Hafnium,3746.80,200,0,Transition Metals
Hafnium,3777.64,600,0,Transition Metals
Hafnium,3785.46,600,0,Transition Metals
Hafnium,3793.37,80,0,Transition Metals
Hafnium,3800.38,400,0,Transition Metals
Hafnium,3811.78,150,0,Transition Metals
Hafnium,3820.73,600,0,Transition Metals
Hafnium,3830.02,130,0,Transition Metals
Hafnium,3849.18,400,0,Transition Metals
Hafnium,3858.31,250,0,Transition Metals
Hafnium,3860.91,100,0,Transition Metals
Hafnium,3880.82,40,0,Transition Metals
Hafnium,3899.94,300,0,Transition Metals
Hafnium,3918.09,70,0,Transition Metals
Hafnium,3931.38,150,0,Transition Metals
Hafnium,3951.83,200,0,Transition Metals
Hafnium,4062.84,100,0,Transition Metals
Hafnium,4093.16,60,1,Transition Metals
Hafnium,4174.34,500,1,Transition Metals
Hafnium,4294.79,150,0,Transition Metals
Hafnium,4356.33,110,0,Transition Metals
Hafnium,4565.94,110,0,Transition Metals
Hafnium,4598.80,250,0,Transition Metals
Hafnium,4620.86,100,0,Transition Metals
Hafnium,4800.50,140,0,Transition Metals
Hafnium,5181.86,100,0,Transition Metals
Hafnium,5550.60,100,0,Transition Metals
Hafnium,5552.12,100,0,Transition Metals
Hafnium,7131.81,250,0,Transition Metals
Hafnium,7237.10,300,1,Transition Metals
Hafnium,7240.87,200,0,Transition Metals
Hafnium,7624.40,150,0,Transition Metals
Hafnium,7845.35,140,0,Transition Metals
Hafnium,7994.73,110,0,Transition Metals
Protactinium,2492.85,300,0,Actinides
Protactinium,2599.16,300,0,Actinides
Protactinium,2699.22,300,0,Actinides
Protactinium,2822.792,300,0,Actinides
Protactinium,2832.14,300,0,Actinides
Protactinium,2870.005,300,0,Actinides
Protactinium,2871.413,300,0,Actinides
Protactinium,2891.139,300,0,Actinides
Protactinium,2906.93,300,0,Actinides
Protactinium,3011.10,300,0,Actinides
Protactinium,3033.59,300,0,Actinides
Protactinium,3071.24,300,0,Actinides
Protactinium,3093.23,300,0,Actinides
Protactinium,3126.23,300,0,Actinides
Protactinium,3146.28,300,0,Actinides
Protactinium,3170.89,300,0,Actinides
Protactinium,3171.54,300,0,Actinides
Protactinium,3240.58,300,0,Actinides
Protactinium,3274.46,300,0,Actinides
Protactinium,3332.69,300,0,Actinides
Protactinium,3346.661,300,0,Actinides
Protactinium,3394.49,300,0,Actinides
Protactinium,3452.82,300,0,Actinides
Protactinium,3504.97,300,0,Actinides
Protactinium,3530.65,300,0,Actinides
Protactinium,3570.56,300,0,Actinides
Protactinium,3571.82,300,0,Actinides
Protactinium,3618.07,300,0,Actinides
Protactinium,3636.52,1000,1,Actinides
Protactinium,3702.74,300,0,Actinides
Protactinium,3752.67,300,0,Actinides
Protactinium,3873.35,300,0,Actinides
Protactinium,3931.83,300,0,Actinides
Protactinium,3952.62,300,0,Actinides
Protactinium,3957.85,1000,1,Actinides
Protactinium,3970.07,300,0,Actinides
Protactinium,3981.82,300,0,Actinides
Protactinium,3982.23,1000,1,Actinides
Protactinium,4012.96,300,0,Actinides
Protactinium,4018.21,300,0,Actinides
Protactinium,4030.16,300,0,Actinides
Protactinium,4046.93,300,0,Actinides
Protactinium,4056.20,1000,1,Actinides
Protactinium,4070.40,1000,1,Actinides
Protactinium,4117.62,300,0,Actinides
Protactinium,4176.18,300,0,Actinides
Protactinium,4217.23,1000,1,Actinides
Protactinium,4248.083,1000,1,Actinides
Protactinium,4291.345,300,0,Actinides
Protactinium,4400.77,300,0,Actinides
Protactinium,4436.13,300,0,Actinides
Protactinium,4601.43,300,0,Actinides
Protactinium,4628.19,300,0,Actinides
Protactinium,4820.34,300,0,Actinides
Protactinium,4861.49,300,0,Actinides
Protactinium,6035.78,300,0,Actinides
Protactinium,6162.56,300,0,Actinides
Protactinium,6216.35,300,0,Actinides
Protactinium,6358.61,300,0,Actinides
Protactinium,6379.25,300,0,Actinides
Protactinium,6438.97,300,0,Actinides
Protactinium,6792.75,300,0,Actinides
Protactinium,6945.72,1000,1,Actinides
Protactinium,6960.09,300,0,Actinides
Protactinium,6961.78,300,0,Actinides
Protactinium,6992.73,300,0,Actinides
Protactinium,7076.27,300,0,Actinides
Protactinium,7100.94,300,0,Actinides
Protactinium,7114.89,1000,1,Actinides
Protactinium,7171.55,300,0,Actinides
Protactinium,7227.13,300,0,Actinides
Protactinium,7318.79,300,0,Actinides
Protactinium,7368.25,1000,1,Actinides
Protactinium,7471.89,300,0,Actinides
Protactinium,7493.15,1000,1,Actinides
Protactinium,7558.26,300,0,Actinides
Protactinium,7608.20,1000,1,Actinides
Protactinium,7626.79,1000,1,Actinides
Protactinium,7635.18,1000,1,Actinides
Protactinium,7669.34,1000,1,Actinides
Protactinium,7679.20,300,0,Actinides
Protactinium,7749.19,1000,1,Actinides
Protactinium,7872.95,300,0,Actinides
Protactinium,7945.56,300,0,Actinides
Protactinium,8039.34,1000,1,Actinides
Protactinium,8099.84,1000,1,Actinides
Protactinium,8199.04,1000,1,Actinides
Protactinium,8271.87,1000,1,Actinides
Protactinium,8358.98,300,0,Actinides
Protactinium,8369.60,300,0,Actinides
Protactinium,8441.04,300,0,Actinides
Protactinium,8532.66,1000,1,Actinides
Protactinium,8572.96,1000,1,Actinides
Protactinium,8639.91,300,0,Actinides
Protactinium,8653.51,300,0,Actinides
Protactinium,8735.27,1000,1,Actinides
Protactinium,,300,1,Actinides
Protactinium,,300,1,Actinides
Protactinium,,300,1,Actinides
Protactinium,,1000,1,Actinides
Protactinium,,300,1,Actinides
Protactinium,,300,1,Actinides
Protactinium,,1000,1,Actinides
Protactinium,,1000,1,Actinides
Protactinium,,300,1,Actinides
Protactinium,2492.85,300,0,Actinides
Protactinium,2599.16,300,0,Actinides
Protactinium,2699.22,300,0,Actinides
Protactinium,2822.792,300,0,Actinides
Protactinium,2832.14,300,0,Actinides
Protactinium,2870.005,300,0,Actinides
Protactinium,2871.413,300,0,Actinides
Protactinium,2891.139,300,0,Actinides
Protactinium,2906.93,300,0,Actinides
Protactinium,3011.10,300,0,Actinides
Protactinium,3033.59,300,0,Actinides
Protactinium,3071.24,300,0,Actinides
Protactinium,3093.23,300,0,Actinides
Protactinium,3126.23,300,0,Actinides
Protactinium,3146.28,300,0,Actinides
Protactinium,3170.89,300,0,Actinides
Protactinium,3171.54,300,0,Actinides
Protactinium,3240.58,300,0,Actinides
Protactinium,3274.46,300,0,Actinides
Protactinium,3332.69,300,0,Actinides
Protactinium,3346.661,300,0,Actinides
Protactinium,3394.49,300,0,Actinides
Protactinium,3452.82,300,0,Actinides
Protactinium,3504.97,300,0,Actinides
Protactinium,3530.65,300,0,Actinides
Protactinium,3570.56,300,0,Actinides
Protactinium,3571.82,300,0,Actinides
Protactinium,3618.07,300,0,Actinides
Protactinium,3636.52,1000,1,Actinides
Protactinium,3702.74,300,0,Actinides
Protactinium,3752.67,300,0,Actinides
Protactinium,3873.35,300,0,Actinides
Protactinium,3931.83,300,0,Actinides
Protactinium,3952.62,300,0,Actinides
Protactinium,3957.85,1000,1,Actinides
Protactinium,3970.07,300,0,Actinides
Protactinium,3981.82,300,0,Actinides
Protactinium,3982.23,1000,1,Actinides
Protactinium,4012.96,300,0,Actinides
Protactinium,4018.21,300,0,Actinides
Protactinium,4030.16,300,0,Actinides
Protactinium,4046.93,300,0,Actinides
Protactinium,4056.20,1000,1,Actinides
Protactinium,4070.40,1000,1,Actinides
Protactinium,4117.62,300,0,Actinides
Protactinium,4176.18,300,0,Actinides
Protactinium,4217.23,1000,1,Actinides
Protactinium,4248.083,1000,1,Actinides
Protactinium,4291.345,300,0,Actinides
Protactinium,4400.77,300,0,Actinides
Protactinium,4436.13,300,0,Actinides
Protactinium,4601.43,300,0,Actinides
Protactinium,4628.19,300,0,Actinides
Protactinium,4820.34,300,0,Actinides
Protactinium,4861.49,300,0,Actinides
Protactinium,6035.78,300,0,Actinides
Protactinium,6162.56,300,0,Actinides
Protactinium,6216.35,300,0,Actinides
Protactinium,6358.61,300,0,Actinides
Protactinium,6379.25,300,0,Actinides
Protactinium,6438.97,300,0,Actinides
Protactinium,6792.75,300,0,Actinides
Protactinium,6945.72,1000,1,Actinides
Protactinium,6960.09,300,0,Actinides
Protactinium,6961.78,300,0,Actinides
Protactinium,6992.73,300,0,Actinides
Protactinium,7076.27,300,0,Actinides
Protactinium,7100.94,300,0,Actinides
Protactinium,7114.89,1000,1,Actinides
Protactinium,7171.55,300,0,Actinides
Protactinium,7227.13,300,0,Actinides
Protactinium,7318.79,300,0,Actinides
Protactinium,7368.25,1000,1,Actinides
Protactinium,7471.89,300,0,Actinides
Protactinium,7493.15,1000,1,Actinides
Protactinium,7558.26,300,0,Actinides
Protactinium,7608.20,1000,1,Actinides
Protactinium,7626.79,1000,1,Actinides
Protactinium,7635.18,1000,1,Actinides
Protactinium,7669.34,1000,1,Actinides
Protactinium,7679.20,300,0,Actinides
Protactinium,7749.19,1000,1,Actinides
Protactinium,7872.95,300,0,Actinides
Protactinium,7945.56,300,0,Actinides
Protactinium,8039.34,1000,1,Actinides
Protactinium,8099.84,1000,1,Actinides
Protactinium,8199.04,1000,1,Actinides
Protactinium,8271.87,1000,1,Actinides
Protactinium,8358.98,300,0,Actinides
Protactinium,8369.60,300,0,Actinides
Protactinium,8441.04,300,0,Actinides
Protactinium,8532.66,1000,1,Actinides
Protactinium,8572.96,1000,1,Actinides
Protactinium,8639.91,300,0,Actinides
Protactinium,8653.51,300,0,Actinides
Protactinium,8735.27,1000,1,Actinides
Protactinium,,300,1,Actinides
Protactinium,,300,1,Actinides
Protactinium,,300,1,Actinides
Protactinium,,1000,1,Actinides
Protactinium,,300,1,Actinides
Protactinium,,300,1,Actinides
Protactinium,,1000,1,Actinides
Protactinium,,1000,1,Actinides
Protactinium,,300,1,Actinides
Americium,2756.550,40,0,Actinides
Americium,2812.920,40,0,Actinides
Americium,2815.282,200,0,Actinides
Americium,2832.258,1000,1,Actinides
Americium,2888.505,200,0,Actinides
Americium,2899.562,40,0,Actinides
Americium,2911.130,40,0,Actinides
Americium,2920.593,200,0,Actinides
Americium,2927.534,40,0,Actinides
Americium,2936.992,40,0,Actinides
Americium,2950.393,100,0,Actinides
Americium,2966.712,200,0,Actinides
Americium,2969.292,200,0,Actinides
Americium,2987.238,200,0,Actinides
Americium,2993.508,100,0,Actinides
Americium,3004.250,200,0,Actinides
Americium,3027.990,100,0,Actinides
Americium,3038.363,100,0,Actinides
Americium,3053.688,40,0,Actinides
Americium,3120.486,400,0,Actinides
Americium,3161.826,40,0,Actinides
Americium,3282.320,100,0,Actinides
Americium,3286.666,40,0,Actinides
Americium,3343.867,10,0,Actinides
Americium,3362.546,100,0,Actinides
Americium,3395.010,20,0,Actinides
Americium,3419.662,40,0,Actinides
Americium,3446.186,20,0,Actinides
Americium,3452.098,200,0,Actinides
Americium,3483.308,1000,1,Actinides
Americium,3510.127,500,1,Actinides
Americium,3530.948,100,0,Actinides
Americium,3562.680,40,0,Actinides
